ID,parentID,insertDate,name,code,type,level,provinceID,city,zone,address,postalCode,phone,haveInternet,email,ownership,distanceFromParent,timeToParent,roadType,climate,populationNumber,childrenNumber,receivingVaccMode,transportMode,startWork,staffNumber,powerSource,remark,country,higherLevel,lowerLevel,year,updateNumber,completerStaffName,completerStaffPosition,completerStaffSign,facilityBarcode,equipBarcode,district,gps,other,changeDate,Coverage,functionstatus,byfile,HaveImmService,TypeImmService,NumImmperWeek,NumProfStaff,NumVaccStaff,NumDriverStaff,Coverage2,HaveGenerator,HaveCovid,countVacc1,countVacc2,otherservice,isDel,delreason,enterBy,code2,IsbuildingSuitable,buildingSuitableReason,selectedServices,NumIcepack,MaxSDI,FacMainPlan,NumIsOpen,workingHFrom,workingHTo,other1,other2,other3,other4,other5,other6,Coverage3,countVacc3,Coverage4,countVacc4
652,649,24/05/2022, SSK Formosa,TLS0400032,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,43312,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,11/22/2022 6:59:21 AM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
653,649,24/05/2022, SSK Becora,TLS0400033,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,82174,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,11/15/2022 5:36:35 AM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
654,649,24/05/2022,METINARO,TLS0400034,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,7465,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
655,649,24/05/2022,SSK ATAURO,TLS0400035,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,12517,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
656,605,09/06/2022,Municipality Health Service Ermera (SMS Ermera),TLS0300007,119,3,-1,,,Ermera,,Yes,1,,140,NULL,,NULL,-1,141538,10000,-1,-1,,150,215,,NULL,NULL,1,NULL,11/14/2022 9:02:12 AM,Domingos Freitas,DF,,,NULL,Ermera,,Yes,09/06/2022,NULL,131,1,NULL,NULL,NULL,90,0,0,NULL,0,NULL,0,0,1,0,-1,1,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
657,656,24/05/2022,SSK Atsabe,TLS0400036,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,20800,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,11/16/2022 9:23:53 AM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
658,656,24/05/2022,SSK Ermera,TLS0400037,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,21272,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,11/15/2022 3:29:19 PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
659,656,24/05/2022,SSK Hatolia,TLS0400038,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,24635,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
660,656,24/05/2022,SSK Letefoho,TLS0400039,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,22923,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
661,656,24/05/2022,SSK Guisarudo,TLS0400040,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,19165,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,7/12/2022 7:35:00 AM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
662,656,24/05/2022,SSK Gleno,TLS0400041,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,18990,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,11/22/2022 5:02:56 AM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
663,656,24/05/2022,SSK Railako,TLS0400042,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,13753,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
664,605,06/09/2022,Municipality Health Service Lautem (SMS Lautem),TLS0300008,119,3,-1,,,Municipality Lautem,,+670 77088959,0,,140,NULL,,NULL,-1,66966,10000,-1,-1,2000,40,215,,NULL,NULL,6,2000,11/18/2022 4:29:28 AM,Domingos Freitas,Lex Mont,,,NULL,Lautem,,8,15/11/2022,NULL,131,1,NULL,NULL,NULL,15,0,2,NULL,0,NULL,0,0,1,0,-1,673,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
665,664,14/11/2022,Community Health Center Lospalos,TLS0400043,120,4,-1,,,Lospalos Kota,,+607 77088959,1,,140,NULL,,NULL,-1,7401,100,-1,-1,2000,50,215,,NULL,NULL,8,2000,11/15/2022 5:08:38 AM,Aleixo Monteiro,Lex Mont,,,NULL,Lautem,,8,14/11/2022,NULL,131,1,NULL,NULL,NULL,35,0,1,NULL,0,NULL,0,0,1,0,-1,673,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
666,664,14/11/2022,Community Health Center Lautem,TLS0400044,120,4,-1,,,Posto Administrativo Lautem,,+607 77088959,1,,140,NULL,,NULL,-1,16400,20,-1,-1,2001,20,215,,NULL,NULL,10,2001,11/15/2022 4:49:35 AM,Aleixo Monteiro,Lex Mont,,,NULL,Lautem,,8,14/11/2022,NULL,131,1,NULL,NULL,NULL,15,0,1,NULL,0,NULL,0,0,1,0,-1,673,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
667,664,14/11/2022,Community Health Center Lospalos,TLS0400045,120,4,-1,,,Lospalos Kota,,+607 77088959,1,,140,NULL,,NULL,-1,32336,30,-1,-1,2000,50,215,,NULL,NULL,8,2000,NULL,Aleixo Monteiro,Lex Mont,,,NULL,Lautem,,8,14/11/2022,NULL,131,1,NULL,NULL,NULL,35,0,1,NULL,0,NULL,0,0,1,1,231,673,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
668,664,14/11/2022,Community Health Center Luro,TLS0400046,120,4,-1,,,Posto Administrativo Luro,,+607 77088959,0,,140,NULL,,NULL,-1,7266,20,-1,-1,2000,30,215,,NULL,NULL,5,2000,NULL,Aleixo Monteiro,Lex Mont,,,NULL,Lautem,,8,14/11/2022,NULL,131,1,NULL,NULL,NULL,22,0,1,NULL,0,NULL,0,0,1,0,-1,673,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
669,664,14/11/2022,Community Health Center Iliomar,TLS0400047,120,4,-1,,,Iliomar I,,+607 77088959,1,,140,NULL,,NULL,-1,3563,20,-1,-1,2000,25,215,,NULL,NULL,5,2000,NULL,Aleixo Monteiro,Lex Mont,,,NULL,Lautem,,8,14/11/2022,NULL,131,1,NULL,NULL,NULL,15,0,1,NULL,0,NULL,0,0,1,0,-1,673,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
670,605,09/06/2022,Municipality Health Service Liquica (SMS Liquica),TLS0300009,119,3,-1,,,Liquica,,Yes,1,,140,NULL,,NULL,-1,82552,10000,-1,-1,,78,215,,NULL,NULL,5,NULL,11/15/2022 6:18:02 AM,Domingos Freitas,DF,,,NULL,Liquica,,No,09/06/2022,NULL,131,1,NULL,NULL,NULL,50,0,0,NULL,0,NULL,0,0,1,0,-1,1,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
671,670,24/05/2022,Maubara,TLS0400048,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,25234,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,11/15/2022 4:09:49 PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
672,670,24/05/2022,Liquica Vila,TLS0400049,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,25334,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,11/15/2022 3:15:36 PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
673,670,24/05/2022,SSK Bazartete,TLS0400050,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,31983,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
674,605,09/06/2022,Municipality Health Service Manatuto (SMS Manatuto),TLS0300010,119,3,-1,,,Manatuto,,4230009,1,cesaltinosoares8@gmail.com,140,NULL,,NULL,-1,49689,10000,-1,-1,,50,215,,NULL,NULL,7,NULL,11/18/2022 7:49:31 AM,Domingos Freitas,Yes,,,NULL,Manatuto,,8,08/12/2022,NULL,131,1,NULL,NULL,NULL,30,0,2,NULL,0,NULL,0,0,1,0,-1,683,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
675,674,12/08/2022, C.S.I Manatuto Villa,TLS0400051,156,4,-1,,,Manatuto Villa,,78326244,1,cesaltinosoares@gmail.com,140,NULL,,NULL,-1,15446,50,-1,-1,,50,215,,NULL,NULL,3,NULL,11/21/2022 10:34:14 AM,Cesaltino Soares,Cesaltino Soares,,,NULL,Manatuto,,24,08/12/2022,NULL,131,1,NULL,NULL,NULL,40,0,1,NULL,0,NULL,0,0,1,0,-1,683,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
676,674,24/05/2022, C.S Laleia,TLS0400052,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,3930,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
677,674,24/05/2022,C.S Laclo,TLS0400053,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,8193,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
678,674,24/05/2022, C.S Laclubar,TLS0400054,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,12777,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
679,674,24/05/2022, C.S Soibada,TLS0400055,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,3511,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
680,674,24/05/2022,C.S Natarbora,TLS0400056,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,5832,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
681,605,09/06/2022,Municipality Health Service Manufahi (SMS Manufahi),TLS0300011,119,3,-1,,,Manufahi,,Yes,1,,140,NULL,,NULL,-1,58336,10000,-1,-1,,150,215,,NULL,NULL,6,NULL,11/22/2022 5:45:38 AM,Domingos Freitas,DF,,,NULL,Manufahi,,Yes,09/06/2022,NULL,131,1,NULL,NULL,NULL,90,0,0,NULL,0,NULL,0,0,1,0,-1,1,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
682,681,16/11/2022,SSK Alas,TLS0400057,120,4,-1,,,Alas,,76183346,NULL,,140,NULL,,NULL,-1,4000,100,-1,-1,2002,2,215,,NULL,NULL,0,2002,11/29/2022 5:18:37 AM,Sofiano Serebere Lopes,1,,,NULL,Manufahi,,78.1,16/11/2022,NULL,131,1,NULL,NULL,NULL,2,0,1,NULL,0,NULL,0,0,1,0,-1,690,NULL,-1,-1,207,0,0.00,,NULL,08:00,17:00,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
683,681,16/11/2022,SSK Turiskai,TLS0400058,120,4,-1,,,Turiskai,,76183346,0,,140,NULL,,NULL,-1,5000,100,-1,-1,2002,2,215,,NULL,NULL,0,2002,11/15/2022 4:56:10 AM,Sofiano Serebere Lopes,1,,,NULL,Manufahi,,79.1,16/11/2022,NULL,131,1,NULL,NULL,NULL,2,0,1,NULL,0,NULL,0,0,1,0,-1,690,NULL,-1,-1,207,0,0.00,,NULL,08:00,17:00,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
684,681,15/11/2022,SSKI same,TLS0400059,120,4,-1,,,Same,,77030419,NULL,,140,NULL,,NULL,-1,4500,50,-1,-1,2002,4,215,,NULL,NULL,0,2002,11/29/2022 6:19:14 AM,Sofiano Serebere Lopes,1,,,NULL,Manufahi,,80.1,15/11/2022,NULL,131,1,NULL,NULL,NULL,4,0,1,NULL,0,NULL,0,0,1,0,-1,690,NULL,-1,-1,207,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
685,681,16/11/2022,SSK Fatuberlihu,TLS0400060,120,4,-1,,,Fatuberliu,,76183346,0,,140,NULL,,NULL,-1,7979,100,-1,-1,2002,2,215,,NULL,NULL,0,2002,NULL,Sofiano Serebere Lopes,1,,,NULL,Manufahi,,81.1,16/11/2022,NULL,131,1,NULL,NULL,NULL,2,0,1,NULL,0,NULL,0,0,1,0,-1,690,NULL,-1,-1,207,0,0.00,,NULL,08:00,17:00,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
686,605,09/06/2022,Regional Warehouse - RAEOA (Regional SAMES RAEOA),TLS0200010,115,2,-1,,,RAEOA,,Yes,1,,140,NULL,,NULL,-1,72328,4000,-1,-1,,150,215,,NULL,NULL,4,NULL,NULL,Domingos Freitas,DF,,,NULL,RAEOA,,No,09/06/2022,NULL,131,1,NULL,NULL,NULL,90,0,0,NULL,0,NULL,0,0,1,0,-1,1,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
687,686,06/07/2022,Municipality Health Service  RAEOA (SMS RAEOA),TLS0300012,119,3,-1,,,Oe-cusse,,Yes,1,,140,NULL,,NULL,-1,85000,11000,-1,-1,2002,45,215,,NULL,NULL,4,2002,12/5/2022 5:43:07 AM,Domingos Freitas,Joao B. Mala,,,NULL,RAEOA,"-9.203221, 124.371697",No,09/06/2022,NULL,131,1,NULL,NULL,NULL,36,0,6,NULL,0,NULL,0,0,1,0,-1,1,NULL,-1,-1,,0,0.00,,NULL,08:00,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
688,687,27/07/2022,SSK Baqui,TLS0400061,156,4,-1,,,Baqui,,Yes,1,,-1,NULL,,NULL,-1,39500,15,-1,-1,,32,215,,NULL,NULL,8,NULL,12/2/2022 6:36:41 AM,Domingos Freitas,J,,,NULL,RAEOA,"-9.288062, 124.350235",84.1,27/07/2022,NULL,131,1,NULL,NULL,NULL,32,0,1,NULL,0,NULL,0,0,1,0,-1,1,NULL,-1,-1,,0,0.00,,NULL,07:30,17:30,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
689,687,24/05/2022,SSK Baocnana,TLS0400062,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,12606,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,11/28/2022 1:42:47 AM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,85.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
690,687,24/05/2022,ssk Oesilo,TLS0400063,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,11965,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
691,687,24/05/2022,SSK Passabe,TLS0400064,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,8257,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,11/28/2022 12:42:28 AM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
692,605,09/06/2022,Municipality Health Service Viqueque (SMS Viqueque),TLS0300013,119,3,-1,,,Viqueque,,Yes,1,,140,NULL,,NULL,-1,79413,4000,-1,-1,,150,215,,NULL,NULL,7,NULL,11/22/2022 8:51:45 AM,Domingos Freitas,DF,,,NULL,Viqueque,,No,09/06/2022,NULL,131,1,NULL,NULL,NULL,90,0,0,NULL,0,NULL,0,0,1,0,-1,1,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
693,692,14/11/2022,CENTRO SAUDE VIQQ VILLA,TLS0400065,156,4,-1,,,Viqueque Villa,,77178452,NULL,,-1,NULL,,NULL,-1,26919,11,-1,-1,,30,215,,NULL,NULL,0,NULL,11/20/2022 6:25:56 AM,Tito Gaspar Fatima,Tito G.F.da Silva Monteiro,,,NULL,Viqueque,,89.1,14/11/2022,NULL,-1,1,NULL,NULL,NULL,30,0,2,NULL,0,NULL,0,0,1,0,-1,701,NULL,-1,-1,,0,0.00,,NULL,,,0.00,0.00,NULL,NULL,,,NULL,0,NULL,0
694,692,24/05/2022,CS UATULARI,TLS0400066,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,19625,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,11/26/2022 6:28:47 AM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
695,692,24/05/2022,CS OSSU,TLS0400067,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,18047,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,11/22/2022 6:00:05 AM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,91.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
696,692,24/05/2022,CS UATOCARBAU,TLS0400068,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,7680,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,12/6/2022 5:07:35 AM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,92.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
697,692,24/05/2022,CS LACLUTA,TLS0400069,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,7142,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,11/26/2022 7:11:41 AM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,93.1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
